"seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_type","gene_name","level","havana_gene","tag"
"chr10",12244751,12247845,3095,"-","HAVANA","gene",2510,NA,"ENSG00000228302.2","antisense","RP11-186N15.3","2","OTTHUMG00000017681.2",NA
"chr10",12195965,12250589,54625,"+","HAVANA","gene",2404,NA,"ENSG00000151465.13","protein_coding","CDC123","2","OTTHUMG00000017680.6",NA
"chr10",12328132,12328389,258,"-","ENSEMBL","gene",258,NA,"ENSG00000264036.2","misc_RNA","RN7SL198P","3",NA,NA
"chr10",12415928,12416000,73,"+","ENSEMBL","gene",73,NA,"ENSG00000252438.1","snoRNA","SNORD45","3",NA,NA
"chr10",12456483,12456631,149,"+","ENSEMBL","gene",149,NA,"ENSG00000252118.1","snRNA","RNU6ATAC39P","3",NA,NA
"chr10",12578753,12578823,71,"+","ENSEMBL","gene",71,NA,"ENSG00000263584.1","miRNA","MIR4480","3",NA,NA
"chr10",12653138,12653197,60,"-","ENSEMBL","gene",60,NA,"ENSG00000283699.1","miRNA","MIR4481","3",NA,NA
"chr10",12725254,12725353,100,"-","ENSEMBL","gene",100,NA,"ENSG00000221331.1","miRNA","MIR548Q","3",NA,NA
"chr10",12349482,12835545,486064,"+","HAVANA","gene",8762,NA,"ENSG00000183049.12","protein_coding","CAMK1D","2","OTTHUMG00000017683.3","ncRNA_host"
"chr10",12924679,12924785,107,"-","ENSEMBL","gene",107,NA,"ENSG00000212499.1","rRNA","RNA5SP300","3",NA,NA
"chr10",13057902,13058676,775,"-","HAVANA","gene",775,NA,"ENSG00000225251.1","processed_pseudogene","RPL5P25","1","OTTHUMG00000017691.1","overlapping_locus"
"chr10",12896625,13099652,203028,"-","HAVANA","gene",3683,NA,"ENSG00000151468.10","protein_coding","CCDC3","2","OTTHUMG00000017689.2","overlapping_locus"
"chr10",13104574,13104793,220,"-","HAVANA","gene",220,NA,"ENSG00000235763.1","processed_pseudogene","SNRPGP5","1","OTTHUMG00000017684.1","pseudo_consens"
"chr10",13099449,13138308,38860,"+","HAVANA","gene",5138,NA,"ENSG00000123240.16","protein_coding","OPTN","2","OTTHUMG00000017690.6",NA
"chr10",13139196,13139533,338,"-","HAVANA","gene",338,NA,"ENSG00000234175.1","processed_pseudogene","RP11-730A19.9","2","OTTHUMG00000017688.2",NA
"chr10",13142185,13142977,793,"-","HAVANA","gene",793,NA,"ENSG00000228330.1","processed_pseudogene","RP11-730A19.5","1","OTTHUMG00000017685.1","pseudo_consens"
"chr10",13156684,13158136,1453,"-","HAVANA","gene",1453,NA,"ENSG00000203414.2","processed_pseudogene","BTBD7P1","1","OTTHUMG00000017686.1","pseudo_consens"
"chr10",13159477,13159777,301,"-","HAVANA","gene",301,NA,"ENSG00000237540.1","processed_pseudogene","RPL36AP36","1","OTTHUMG00000017687.1","pseudo_consens"
"chr10",13161554,13211104,49551,"+","HAVANA","gene",5454,NA,"ENSG00000065328.16","protein_coding","MCM10","2","OTTHUMG00000017694.3",NA
"chr10",13217269,13217375,107,"+","ENSEMBL","gene",107,NA,"ENSG00000272055.1","snRNA","RNU6-6P","3",NA,NA
"chr10",13221767,13234334,12568,"-","HAVANA","gene",829,NA,"ENSG00000165623.9","protein_coding","UCMA","2","OTTHUMG00000017692.3",NA
"chr10",13277796,13302412,24617,"-","HAVANA","gene",3381,NA,"ENSG00000107537.13","protein_coding","PHYH","2","OTTHUMG00000017693.10",NA
"chr10",13308145,13308447,303,"-","HAVANA","gene",303,NA,"ENSG00000226209.1","processed_pseudogene","C8orf59P1","1","OTTHUMG00000187414.1","pseudo_consens"
"chr10",13317424,13348298,30875,"-","HAVANA","gene",3888,NA,"ENSG00000086475.14","protein_coding","SEPHS1","2","OTTHUMG00000017696.3",NA
"chr10",13415202,13423133,7932,"+","HAVANA","gene",454,NA,"ENSG00000233256.1","antisense","RP11-445K13.2","2","OTTHUMG00000017697.1",NA
"chr10",13511206,13511313,108,"-","ENSEMBL","gene",108,NA,"ENSG00000202508.1","misc_RNA","Y_RNA","3",NA,NA
"chr10",13438484,13528974,90491,"-","HAVANA","gene",9815,NA,"ENSG00000165626.16","protein_coding","BEND7","2","OTTHUMG00000017699.1","ncRNA_host"
"chr10",13528516,13530262,1747,"+","HAVANA","gene",380,NA,"ENSG00000227175.1","antisense","RP11-214D15.2","2","OTTHUMG00000017698.1",NA
"chr10",13591460,13592323,864,"-","HAVANA","gene",864,NA,"ENSG00000227474.1","processed_pseudogene","RPL6P24","1","OTTHUMG00000017700.1","pseudo_consens"
"chr10",13586927,13630868,43942,"+","HAVANA","gene",1865,NA,"ENSG00000165630.13","protein_coding","PRPF18","2","OTTHUMG00000017702.2","overlapping_locus"
"chr10",13610047,13655929,45883,"+","HAVANA","gene",2179,NA,"ENSG00000282246.1","protein_coding","RP11-295P9.13","2","OTTHUMG00000017701.6","overlapping_locus"
"chr10",13631143,13668445,37303,"+","HAVANA","gene",15012,NA,"ENSG00000239665.8","processed_transcript","RP11-295P9.3","2","OTTHUMG00000191439.1","overlapping_locus"
"chr10",13675646,13675990,345,"+","HAVANA","gene",345,NA,"ENSG00000273474.1","antisense","RP11-295P9.12","2","OTTHUMG00000186161.1",NA
"chr10",13710415,13712054,1640,"+","HAVANA","gene",373,NA,"ENSG00000225112.1","antisense","RP11-295P9.6","2","OTTHUMG00000017703.1",NA
"chr10",13727796,13727916,121,"+","ENSEMBL","gene",121,NA,"ENSG00000199407.1","rRNA","RNA5SP301","3",NA,NA
"chr10",13729383,13756200,26818,"+","HAVANA","gene",474,NA,"ENSG00000234091.1","antisense","RP11-353M9.1","2","OTTHUMG00000017704.1",NA
"chr10",13870797,13871175,379,"+","HAVANA","gene",379,NA,"ENSG00000215227.4","processed_pseudogene","NUTF2P5","1","OTTHUMG00000017705.1","pseudo_consens"
"chr10",13991815,14007526,15712,"+","HAVANA","gene",570,NA,"ENSG00000229751.1","antisense","RP11-142M10.2","2","OTTHUMG00000017706.1",NA
"chr10",14074284,14087605,13322,"+","HAVANA","gene",790,NA,"ENSG00000235410.1","antisense","RP11-397C18.2","2","OTTHUMG00000017707.1",NA
"chr10",14383200,14383277,78,"-","ENSEMBL","gene",78,NA,"ENSG00000266321.1","miRNA","MIR4293","3",NA,NA
"chr10",14391875,14392196,322,"+","ENSEMBL","gene",322,NA,"ENSG00000278100.1","misc_RNA","Metazoa_SRP","3",NA,NA
"chr10",14436576,14436661,86,"+","ENSEMBL","gene",86,NA,"ENSG00000221371.1","miRNA","MIR1265","3",NA,NA
"chr10",13643706,14462142,818437,"-","HAVANA","gene",13328,NA,"ENSG00000151474.21","protein_coding","FRMD4A","1","OTTHUMG00000017708.8","ncRNA_host"
"chr10",14652742,14661691,8950,"+","HAVANA","gene",357,NA,"ENSG00000236495.1","antisense","RP11-7C6.1","2","OTTHUMG00000017710.1",NA
"chr10",14663395,14663494,100,"-","ENSEMBL","gene",100,NA,"ENSG00000201766.1","rRNA","RNA5SP302","3",NA,NA
"chr10",14723171,14724055,885,"-","HAVANA","gene",885,NA,"ENSG00000237032.1","processed_pseudogene","RPSAP7","1","OTTHUMG00000017711.1","overlapping_locus"
"chr10",14518557,14774897,256341,"-","HAVANA","gene",7019,NA,"ENSG00000065809.13","protein_coding","FAM107B","2","OTTHUMG00000017709.4","overlapping_locus"
"chr10",14819250,14838575,19326,"-","HAVANA","gene",1733,NA,"ENSG00000185267.9","protein_coding","CDNF","2","OTTHUMG00000017713.3",NA
"chr10",14838166,14844727,6562,"+","HAVANA","gene",2528,NA,"ENSG00000284024.1","protein_coding","RP11-398C13.8","2","OTTHUMG00000017712.4","overlapping_locus"
"chr10",14838164,14871741,33578,"+","HAVANA","gene",4287,NA,"ENSG00000187522.14","protein_coding","HSPA14","2","OTTHUMG00000191882.1","overlapping_locus"
"chr10",14877688,14878686,999,"-","HAVANA","gene",999,NA,"ENSG00000272853.1","lincRNA","RP11-398C13.6","2","OTTHUMG00000186172.1",NA
"chr10",14878820,14904315,25496,"+","HAVANA","gene",3565,NA,"ENSG00000152455.15","protein_coding","SUV39H2","1","OTTHUMG00000017718.4",NA
"chr10",14897359,14954432,57074,"-","HAVANA","gene",6326,NA,"ENSG00000152457.17","protein_coding","DCLRE1C","2","OTTHUMG00000017716.3",NA
"chr10",14986942,14987515,574,"-","HAVANA","gene",574,NA,"ENSG00000235623.2","unprocessed_pseudogene","OR7E110P","2","OTTHUMG00000017715.2",NA
"chr10",14959439,14988050,28612,"+","HAVANA","gene",1407,NA,"ENSG00000197889.9","protein_coding","MEIG1","2","OTTHUMG00000017717.2",NA
"chr10",14999050,15000055,1006,"-","HAVANA","gene",1006,NA,"ENSG00000228547.5","unprocessed_pseudogene","OR7E26P","2","OTTHUMG00000017721.2",NA
"chr10",15007861,15008884,1024,"-","HAVANA","gene",1024,NA,"ENSG00000182531.7","unprocessed_pseudogene","OR7E115P","1","OTTHUMG00000017719.2","pseudo_consens"
"chr10",15015370,15021863,6494,"-","HAVANA","gene",470,NA,"ENSG00000237470.3","unprocessed_pseudogene","DCLRE1CP1","2","OTTHUMG00000017720.1",NA
"chr10",15032227,15073852,41626,"+","HAVANA","gene",2364,NA,"ENSG00000152463.14","protein_coding","OLAH","2","OTTHUMG00000017724.2",NA
"chr10",15077523,15088776,11254,"-","HAVANA","gene",1498,NA,"ENSG00000176244.6","protein_coding","ACBD7","2","OTTHUMG00000017725.2",NA
"chr10",15093263,15093611,349,"-","HAVANA","gene",349,NA,"ENSG00000228312.1","processed_pseudogene","GAPDHP45","1","OTTHUMG00000017726.1","pseudo_consens"
"chr10",15095385,15097319,1935,"-","HAVANA","gene",1714,NA,"ENSG00000176236.6","antisense","C10orf111","2","OTTHUMG00000017727.1",NA
"chr10",15097180,15139818,42639,"+","HAVANA","gene",1930,NA,"ENSG00000152464.14","protein_coding","RPP38","2","OTTHUMG00000017728.3",NA
"chr10",15154802,15155320,519,"-","HAVANA","gene",519,NA,"ENSG00000206448.3","processed_pseudogene","PPIAP30","1","OTTHUMG00000017730.1","overlapping_locus"
"chr10",15102584,15168693,66110,"-","HAVANA","gene",4700,NA,"ENSG00000152465.17","protein_coding","NMT2","2","OTTHUMG00000017723.2","overlapping_locus"
"chr10",15171036,15171278,243,"-","HAVANA","gene",243,NA,"ENSG00000228181.1","processed_pseudogene","RP11-455B2.9","1","OTTHUMG00000017722.1","pseudo_consens"
"chr10",15237492,15241767,4276,"+","HAVANA","gene",794,NA,"ENSG00000232739.1","antisense","RP11-25G10.2","1","OTTHUMG00000017731.1",NA
"chr10",15211643,15371062,159420,"-","HAVANA","gene",3955,NA,"ENSG00000148468.16","protein_coding","FAM171A1","2","OTTHUMG00000017732.2",NA
"chr10",15513949,15720125,206177,"-","HAVANA","gene",7528,NA,"ENSG00000077943.7","protein_coding","ITGA8","2","OTTHUMG00000017733.1",NA
"chr10",15778170,15860520,82351,"-","HAVANA","gene",4094,NA,"ENSG00000148481.13","protein_coding","MINDY3","2","OTTHUMG00000017734.3",NA
"chr10",16005808,16005923,116,"+","ENSEMBL","gene",116,NA,"ENSG00000252537.1","snoRNA","SNORA31","3",NA,NA
"chr10",16071416,16071809,394,"-","HAVANA","gene",394,NA,"ENSG00000237913.1","processed_pseudogene","FTLP19","2","OTTHUMG00000017735.1",NA
"chr10",16207821,16207927,107,"-","ENSEMBL","gene",107,NA,"ENSG00000201260.1","snRNA","RNU6-1075P","3",NA,NA
"chr10",16278701,16295858,17158,"+","HAVANA","gene",605,NA,"ENSG00000226140.5","lincRNA","RP11-461K13.1","2","OTTHUMG00000017736.1",NA
"chr10",16476003,16476164,162,"+","ENSEMBL","gene",162,NA,"ENSG00000223156.1","snRNA","RNU2-18P","3",NA,NA
"chr10",16436943,16513745,76803,"+","HAVANA","gene",4003,NA,"ENSG00000165983.14","protein_coding","PTER","2","OTTHUMG00000017737.3","ncRNA_host"
"chr10",16513743,16522005,8263,"-","HAVANA","gene",2493,NA,"ENSG00000165985.9","protein_coding","C1QL3","2","OTTHUMG00000017738.1",NA
"chr10",16721352,16748377,27026,"-","HAVANA","gene",697,NA,"ENSG00000225213.2","sense_intronic","RP11-197M22.2","2","OTTHUMG00000017739.3","overlapping_locus"
"chr10",16767235,16767416,182,"+","ENSEMBL","gene",182,NA,"ENSG00000275001.1","misc_RNA","uc_338","3",NA,NA
"chr10",16590611,16817528,226918,"-","HAVANA","gene",4191,NA,"ENSG00000148484.17","protein_coding","RSU1","2","OTTHUMG00000017740.4","overlapping_locus"
"chr10",16823964,17129831,305868,"-","HAVANA","gene",13168,NA,"ENSG00000107611.14","protein_coding","CUBN","1","OTTHUMG00000017741.1",NA
"chr10",17137336,17137585,250,"-","HAVANA","gene",250,NA,"ENSG00000273153.1","lincRNA","RP11-406H21.2","2","OTTHUMG00000186173.1",NA
"chr10",17142254,17202054,59801,"-","HAVANA","gene",10535,NA,"ENSG00000107614.21","protein_coding","TRDMT1","1","OTTHUMG00000017745.12",NA
"chr10",17214239,17229985,15747,"-","HAVANA","gene",1992,NA,"ENSG00000229124.6","antisense","VIM-AS1","2","OTTHUMG00000017743.2",NA
"chr10",17233325,17234833,1509,"-","HAVANA","gene",706,NA,"ENSG00000234961.1","antisense","RP11-124N14.3","2","OTTHUMG00000017742.1",NA
"chr10",17228259,17237593,9335,"+","HAVANA","gene",5158,NA,"ENSG00000026025.15","protein_coding","VIM","2","OTTHUMG00000017744.5",NA
"chr10",17403508,17403620,113,"+","ENSEMBL","gene",113,NA,"ENSG00000251803.1","misc_RNA","Y_RNA","3",NA,NA
"chr10",17386936,17413503,26568,"+","HAVANA","gene",2022,NA,"ENSG00000204832.9","antisense","ST8SIA6-AS1","2","OTTHUMG00000017746.2","ncRNA_host"
"chr10",17318383,17454330,135948,"-","HAVANA","gene",2627,NA,"ENSG00000148488.15","protein_coding","ST8SIA6","2","OTTHUMG00000017748.1",NA
"chr10",17577362,17578212,851,"+","HAVANA","gene",851,NA,"ENSG00000236582.1","processed_pseudogene","PRPF38AP2","1","OTTHUMG00000017752.1","pseudo_consens"
"chr10",17602910,17603127,218,"+","ENSEMBL","gene",216,NA,"ENSG00000280126.2","pseudogene","AC069542.1","3",NA,NA
"chr10",17589032,17617377,28346,"-","HAVANA","gene",3857,NA,"ENSG00000165996.13","protein_coding","HACD1","1","OTTHUMG00000017750.4",NA
"chr10",17641284,17643878,2595,"-","HAVANA","gene",2595,NA,"ENSG00000260589.1","antisense","STAM-AS1","2","OTTHUMG00000176135.1",NA
"chr10",17695709,17700232,4524,"-","HAVANA","gene",557,NA,"ENSG00000229190.1","antisense","RP11-390B4.3","2","OTTHUMG00000017751.1",NA
"chr10",17644125,17715914,71790,"+","HAVANA","gene",3246,NA,"ENSG00000136738.14","protein_coding","STAM","2","OTTHUMG00000017749.3",NA
"chr10",17752252,17800868,48617,"+","HAVANA","gene",5464,NA,"ENSG00000148483.8","protein_coding","TMEM236","2","OTTHUMG00000017753.1",NA
"chr10",17845107,17845193,87,"+","ENSEMBL","gene",87,NA,"ENSG00000207938.1","miRNA","MIR511","3",NA,NA
"chr10",17862887,17865471,2585,"-","HAVANA","gene",221,NA,"ENSG00000235637.1","antisense","RP11-457D2.3","2","OTTHUMG00000017756.1",NA
"chr10",17809344,17911170,101827,"+","HAVANA","gene",5198,NA,"ENSG00000260314.2","protein_coding","MRC1","2","OTTHUMG00000174646.3","ncRNA_host"
"chr10",18001786,18010562,8777,"-","HAVANA","gene",2581,NA,"ENSG00000226083.5","antisense","SLC39A12-AS1","2","OTTHUMG00000017758.1",NA
"chr10",17951839,18043292,91454,"+","HAVANA","gene",2808,NA,"ENSG00000148482.11","protein_coding","SLC39A12","2","OTTHUMG00000017759.1",NA
"chr10",18206127,18261194,55068,"-","HAVANA","gene",2472,NA,"ENSG00000235020.4","processed_transcript","RP11-109I13.2","2","OTTHUMG00000017760.3",NA
"chr10",18531849,18533336,1488,"-","HAVANA","gene",413,NA,"ENSG00000225527.1","antisense","RP11-383B4.4","1","OTTHUMG00000017761.1","overlapping_locus"
"chr10",18140677,18541869,401193,"+","HAVANA","gene",6537,NA,"ENSG00000165995.18","protein_coding","CACNB2","2","OTTHUMG00000017764.3",NA
"chr10",18513115,18545651,32537,"-","HAVANA","gene",1575,NA,"ENSG00000240291.1","antisense","RP11-499P20.2","2","OTTHUMG00000017762.1","overlapping_locus"
"chr10",18545561,18659285,113725,"-","HAVANA","gene",3498,NA,"ENSG00000241058.3","protein_coding","NSUN6","2","OTTHUMG00000017767.3","overlapping_locus"
"chr10",18659405,18681639,22235,"+","HAVANA","gene",7196,NA,"ENSG00000165997.4","protein_coding","ARL5B","2","OTTHUMG00000017765.1",NA
"chr10",18735745,18738631,2887,"+","HAVANA","gene",1841,NA,"ENSG00000225509.1","processed_pseudogene","AIFM1P1","1","OTTHUMG00000017768.1","pseudo_consens"
"chr10",18746433,18747853,1421,"+","HAVANA","gene",548,NA,"ENSG00000234244.1","lincRNA","RP11-139J15.5","1","OTTHUMG00000017769.1",NA
"chr10",18940501,18940953,453,"+","HAVANA","gene",453,NA,"ENSG00000234813.1","processed_pseudogene","RP11-288D15.1","1","OTTHUMG00000017770.1","pseudo_consens"
"chr10",19051455,19052170,716,"+","HAVANA","gene",398,NA,"ENSG00000226255.1","processed_pseudogene","UBE2V2P1","1","OTTHUMG00000017771.1","pseudo_consens"
"chr10",19290223,19291480,1258,"-","HAVANA","gene",303,NA,"ENSG00000227734.1","antisense","RP11-49L2.1","2","OTTHUMG00000017772.1",NA
"chr10",19489101,19489400,300,"+","HAVANA","gene",300,NA,"ENSG00000239539.1","processed_pseudogene","HMGN1P20","1","OTTHUMG00000017774.1","overlapping_locus"
"chr10",19491072,19491299,228,"-","HAVANA","gene",228,NA,"ENSG00000236960.1","processed_pseudogene","RP11-265G8.3","2","OTTHUMG00000017776.1",NA
"chr10",19598247,19598463,217,"+","ENSEMBL","gene",217,NA,"ENSG00000200545.2","snoRNA","U3","3",NA,NA
"chr10",19633683,19633812,130,"-","ENSEMBL","gene",130,NA,"ENSG00000252001.1","rRNA","RNA5SP303","3",NA,NA
"chr10",19710328,19728550,18223,"-","HAVANA","gene",2151,NA,"ENSG00000233968.6","antisense","RP11-354E11.2","2","OTTHUMG00000017777.2",NA
"chr10",19747172,19747435,264,"-","HAVANA","gene",264,NA,"ENSG00000283456.1","processed_pseudogene","MTND1P37","2","OTTHUMG00000191733.1",NA
"chr10",19747823,19748621,799,"+","HAVANA","gene",799,NA,"ENSG00000230818.1","processed_pseudogene","MTND2P16","2","OTTHUMG00000017778.1","overlapping_locus"
"chr10",19048771,19790401,741631,"+","HAVANA","gene",7781,NA,"ENSG00000204740.10","protein_coding","MALRD1","1","OTTHUMG00000017779.6","overlapping_locus"
"chr10",19792998,19793101,104,"-","ENSEMBL","gene",104,NA,"ENSG00000252832.1","snRNA","RNU6-1212P","3",NA,NA
"chr10",20070805,20091784,20980,"-","HAVANA","gene",499,NA,"ENSG00000238246.1","antisense","RP11-575A19.2","2","OTTHUMG00000017780.1",NA
"chr10",19816239,20289856,473618,"+","HAVANA","gene",12567,NA,"ENSG00000120594.16","protein_coding","PLXDC2","2","OTTHUMG00000017781.5",NA
"chr10",20350049,20351100,1052,"+","HAVANA","gene",922,NA,"ENSG00000228339.1","processed_pseudogene","AMD1P1","1","OTTHUMG00000017782.1","pseudo_consens"
"chr10",20547171,20547422,252,"+","HAVANA","gene",252,NA,"ENSG00000270727.1","processed_pseudogene","RP11-51E20.1","1","OTTHUMG00000184671.1","pseudo_consens"
"chr10",20551970,20552046,77,"+","ENSEMBL","gene",77,NA,"ENSG00000265372.1","miRNA","MIR4675","3",NA,NA
"chr10",20804293,20804577,285,"+","HAVANA","gene",285,NA,"ENSG00000235940.1","processed_pseudogene","MTND1P21","2","OTTHUMG00000017784.1",NA
"chr10",20841375,20841560,186,"+","HAVANA","gene",186,NA,"ENSG00000230112.1","processed_pseudogene","RP11-56H7.2","2","OTTHUMG00000017783.1",NA
"chr10",21028999,21030792,1794,"+","HAVANA","gene",1794,NA,"ENSG00000228753.1","processed_pseudogene","EIF4BP2","1","OTTHUMG00000017785.1","pseudo_consens"
"chr10",21110682,21113388,2707,"+","HAVANA","gene",828,NA,"ENSG00000228219.1","processed_pseudogene","NPM1P30","1","OTTHUMG00000017787.1","pseudo_consens"
"chr10",21125763,21146559,20797,"-","HAVANA","gene",614,NA,"ENSG00000204683.10","protein_coding","C10orf113","1","OTTHUMG00000017786.5","overlapping_locus"
"chr10",20779973,21174187,394215,"-","HAVANA","gene",13654,NA,"ENSG00000078114.18","protein_coding","NEBL","2","OTTHUMG00000017788.6","overlapping_locus"
"chr10",21174014,21175048,1035,"+","HAVANA","gene",681,NA,"ENSG00000231920.1","antisense","NEBL-AS1","2","OTTHUMG00000017789.1",NA
"chr10",21217891,21218279,389,"+","HAVANA","gene",389,NA,"ENSG00000228860.1","processed_pseudogene","RP11-565H13.3","1","OTTHUMG00000017790.1","pseudo_consens"
"chr10",21247752,21248095,344,"+","HAVANA","gene",344,NA,"ENSG00000232853.1","processed_pseudogene","LUZP4P1","1","OTTHUMG00000017791.1","pseudo_consens"
"chr10",21321961,21322067,107,"+","ENSEMBL","gene",107,NA,"ENSG00000207264.1","snRNA","RNU6-15P","3",NA,NA
"chr10",21340233,21372950,32718,"-","HAVANA","gene",439,NA,"ENSG00000230109.1","lincRNA","RP11-275N1.1","1","OTTHUMG00000017792.1",NA
"chr10",21394033,21394592,560,"+","HAVANA","gene",560,NA,"ENSG00000231553.1","processed_pseudogene","RNMTL1P1","1","OTTHUMG00000017793.1","pseudo_consens"
"chr10",21452197,21452412,216,"+","HAVANA","gene",216,NA,"ENSG00000278650.1","unprocessed_pseudogene","RP11-275N1.3","2","OTTHUMG00000187770.1",NA
"chr10",21455236,21455515,280,"-","ENSEMBL","gene",280,NA,"ENSG00000273566.1","misc_RNA","Metazoa_SRP","3",NA,NA
"chr10",21481716,21481817,102,"+","ENSEMBL","gene",102,NA,"ENSG00000199222.1","misc_RNA","Y_RNA","3",NA,NA
"chr10",21496562,21496641,80,"-","ENSEMBL","gene",80,NA,"ENSG00000222071.1","miRNA","MIR1915","3",NA,NA
"chr10",21492658,21497262,4605,"-","HAVANA","gene",3801,NA,"ENSG00000204682.5","protein_coding","CASC10","2","OTTHUMG00000017795.2","ncRNA_host"
"chr10",21513478,21526368,12891,"-","HAVANA","gene",6700,NA,"ENSG00000180592.16","protein_coding","SKIDA1","2","OTTHUMG00000017797.4",NA
"chr10",21564471,21564577,107,"-","ENSEMBL","gene",107,NA,"ENSG00000207347.1","snRNA","RNU6-306P","3",NA,NA
"chr10",21624592,21626286,1695,"-","HAVANA","gene",1695,NA,"ENSG00000223984.1","processed_pseudogene","HNRNPRP1","1","OTTHUMG00000017798.1","pseudo_consens"
"chr10",21661635,21661741,107,"-","ENSEMBL","gene",107,NA,"ENSG00000201390.1","snRNA","RNU6-1141P","3",NA,NA
"chr10",21524675,21743630,218956,"+","HAVANA","gene",6945,NA,"ENSG00000078403.16","protein_coding","MLLT10","2","OTTHUMG00000017799.3",NA
"chr10",21785292,21785587,296,"+","ENSEMBL","gene",296,NA,"ENSG00000252634.1","misc_RNA","RN7SKP219","3",NA,NA
"chr10",21865335,21865921,587,"-","HAVANA","gene",587,NA,"ENSG00000279623.1","sense_intronic","RP11-399C16.3","2","OTTHUMG00000189129.1",NA
"chr10",21933143,21933438,296,"+","ENSEMBL","gene",296,NA,"ENSG00000201364.1","misc_RNA","RN7SKP37","3",NA,NA
"chr10",21756537,22003769,247233,"-","HAVANA","gene",2501,NA,"ENSG00000136770.10","protein_coding","DNAJC1","2","OTTHUMG00000017800.4",NA
"chr10",22163092,22164306,1215,"+","HAVANA","gene",473,NA,"ENSG00000236777.1","processed_pseudogene","RP11-108B14.1","1","OTTHUMG00000017803.1","overlapping_locus"
"chr10",22162992,22165794,2803,"+","HAVANA","gene",1074,NA,"ENSG00000232497.1","processed_pseudogene","ADIPOR1P1","1","OTTHUMG00000017804.1","overlapping_locus"
"chr10",22208814,22210021,1208,"-","HAVANA","gene",1208,NA,"ENSG00000223601.2","protein_coding","EBLN1","2","OTTHUMG00000017801.3",NA
"chr10",22218074,22221168,3095,"+","HAVANA","gene",3095,NA,"ENSG00000260205.1","lincRNA","RP11-108B14.5","2","OTTHUMG00000176138.1",NA
